Global_Route_ID,Day,Route_ID,Route,Demand,Duration_seconds,Duration_hours,Overtime,Owned_Cost_NZD,Leased_Cost_NZD
132,Saturday,1,Warehouse -> New World Albany -> Warehouse,4.0,9676.37,2.6878805555555556,False,591.33,2800.0
133,Saturday,2,Warehouse -> New World Albany -> New World Browns Bay -> Warehouse,8.0,14654.75,4.070763888888889,True,1190.0,4200.0
134,Saturday,3,Warehouse -> New World Long Bay -> New World Browns Bay -> New World Albany -> Warehouse,13.0,20877.17,5.799213888888889,True,1500.0,4200.0
135,Saturday,4,Warehouse -> New World Long Bay -> Four Square Torbay -> New World Browns Bay -> New World Albany -> Warehouse,15.0,23071.39,6.408719444444444,True,1810.0,5600.0
136,Saturday,5,Warehouse -> New World Albany -> New World Browns Bay -> New World Milford -> Warehouse,13.0,20478.39,5.688441666666667,True,1500.0,4200.0
137,Saturday,6,Warehouse -> Four Square Lancaster -> New World Albany -> New World Browns Bay -> New World Milford -> Warehouse,15.0,23699.67,6.583241666666666,True,1810.0,5600.0
138,Saturday,7,Warehouse -> Four Square Torbay -> New World Browns Bay -> New World Albany -> New World Milford -> Warehouse,15.0,23330.18,6.480605555555556,True,1810.0,5600.0
139,Saturday,8,Warehouse -> Pak 'n Save Albany -> New World Albany -> New World Browns Bay -> Warehouse,16.0,23383.8,6.4955,True,1810.0,5600.0
140,Saturday,9,Warehouse -> New World Albany -> New World Browns Bay -> Pak 'n Save Wairau Road -> Warehouse,14.0,21359.0,5.933055555555556,True,1500.0,4200.0
141,Saturday,10,Warehouse -> Four Square Lancaster -> Pak 'n Save Wairau Road -> New World Albany -> New World Browns Bay -> Warehouse,16.0,24518.879999999997,6.8107999999999995,True,1810.0,5600.0
142,Saturday,11,Warehouse -> Four Square Torbay -> New World Browns Bay -> New World Albany -> Pak 'n Save Wairau Road -> Warehouse,16.0,24210.79,6.725219444444445,True,1810.0,5600.0
143,Saturday,12,Warehouse -> Four Square Torbay -> New World Browns Bay -> New World Albany -> Warehouse,10.0,17506.55,4.862930555555556,True,1190.0,4200.0
144,Saturday,13,Warehouse -> New World Albany -> New World Hobsonville -> Warehouse,8.0,14299.82,3.972172222222222,False,873.88,2800.0
145,Saturday,14,Warehouse -> New World Albany -> Pak 'n Save Albany -> New World Hobsonville -> Warehouse,16.0,23018.4,6.394,True,1810.0,5600.0
146,Saturday,15,Warehouse -> Pak 'n Save Lincoln Road -> New World Albany -> New World Hobsonville -> Warehouse,16.0,23327.1,6.479749999999999,True,1810.0,5600.0
147,Saturday,16,Warehouse -> Pak 'n Save Westgate -> New World Albany -> New World Hobsonville -> Warehouse,15.0,22150.760000000002,6.152988888888889,True,1810.0,5600.0
148,Saturday,17,Warehouse -> Four Square Fair Price Henderson -> New World Albany -> New World Hobsonville -> Warehouse,10.0,17258.34,4.793983333333333,True,1190.0,4200.0
149,Saturday,18,Warehouse -> Four Square Glen Eden -> Four Square Fair Price Henderson -> New World Albany -> New World Hobsonville -> Warehouse,12.0,20146.8,5.596333333333333,True,1500.0,4200.0
150,Saturday,19,Warehouse -> Four Square Fair Price Henderson -> New World Albany -> New World Hobsonville -> Four Square Hobsonville -> Warehouse,12.0,19500.6,5.416833333333333,True,1500.0,4200.0
151,Saturday,20,Warehouse -> New World Albany -> New World Hobsonville -> Four Square Hobsonville -> Warehouse,10.0,16542.08,4.595022222222223,True,1190.0,4200.0
152,Saturday,21,Warehouse -> New World Long Bay -> New World Albany -> Warehouse,9.0,16259.04,4.5164,True,1190.0,4200.0
153,Saturday,22,Warehouse -> New World Long Bay -> New World Albany -> New World Milford -> Warehouse,14.0,22082.67,6.134074999999999,True,1810.0,5600.0
154,Saturday,23,Warehouse -> New World Long Bay -> Four Square Torbay -> New World Albany -> New World Milford -> Warehouse,16.0,24502.03,6.806119444444444,True,1810.0,5600.0
155,Saturday,24,Warehouse -> New World Long Bay -> New World Albany -> Pak 'n Save Wairau Road -> Warehouse,15.0,22963.28,6.378688888888888,True,1810.0,5600.0
156,Saturday,25,Warehouse -> New World Long Bay -> Four Square Torbay -> New World Albany -> Warehouse,11.0,18678.4,5.188444444444444,True,1500.0,4200.0
157,Saturday,26,Warehouse -> New World Albany -> New World Milford -> Warehouse,9.0,15500.0,4.305555555555555,True,1190.0,4200.0
158,Saturday,27,Warehouse -> New World Albany -> Pak 'n Save Wairau Road -> New World Milford -> Warehouse,15.0,22208.21,6.168947222222222,True,1810.0,5600.0
159,Saturday,28,Warehouse -> Four Square Lancaster -> New World Albany -> New World Milford -> Warehouse,11.0,18721.28,5.200355555555555,True,1500.0,4200.0
160,Saturday,29,Warehouse -> Four Square Torbay -> New World Albany -> New World Milford -> Warehouse,11.0,18937.190000000002,5.260330555555556,True,1500.0,4200.0
161,Saturday,30,Warehouse -> New World Albany -> Pak 'n Save Albany -> Warehouse,12.0,18394.95,5.109708333333334,True,1500.0,4200.0
162,Saturday,31,Warehouse -> New World Albany -> Pak 'n Save Albany -> Four Square Hobsonville -> Warehouse,14.0,20882.18,5.800605555555555,True,1500.0,4200.0
163,Saturday,32,Warehouse -> Four Square Lancaster -> New World Albany -> Pak 'n Save Albany -> Warehouse,14.0,21616.23,6.004508333333333,True,1810.0,5600.0
164,Saturday,33,Warehouse -> Four Square Torbay -> New World Albany -> Pak 'n Save Albany -> Warehouse,14.0,21832.14,6.0644833333333334,True,1810.0,5600.0
165,Saturday,34,Warehouse -> New World Albany -> Pak 'n Save Wairau Road -> Warehouse,10.0,16380.61,4.550169444444444,True,1190.0,4200.0
166,Saturday,35,Warehouse -> Four Square Lancaster -> Pak 'n Save Wairau Road -> New World Albany -> Warehouse,12.0,19540.5,5.4279166666666665,True,1500.0,4200.0
167,Saturday,36,Warehouse -> Four Square Torbay -> New World Albany -> Pak 'n Save Wairau Road -> Warehouse,12.0,19817.800000000003,5.504944444444445,True,1500.0,4200.0
168,Saturday,37,Warehouse -> New World Albany -> Four Square Hobsonville -> Warehouse,6.0,12163.6,3.3787777777777777,False,743.33,2800.0
169,Saturday,38,Warehouse -> Four Square Lancaster -> New World Albany -> Warehouse,6.0,12897.65,3.5826805555555556,False,788.19,2800.0
170,Saturday,39,Warehouse -> Four Square Torbay -> New World Albany -> Warehouse,6.0,13113.560000000001,3.6426555555555558,False,801.38,2800.0
171,Saturday,40,Warehouse -> New World Birkenhead -> Warehouse,4.0,8545.77,2.373825,False,522.24,2800.0
172,Saturday,41,Warehouse -> New World Birkenhead -> New World Devonport -> Warehouse,8.0,15130.11,4.2028083333333335,True,1190.0,4200.0
173,Saturday,42,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> Warehouse,10.0,17504.47,4.862352777777778,True,1190.0,4200.0
174,Saturday,43,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> Warehouse,12.0,20175.59,5.604330555555555,True,1500.0,4200.0
175,Saturday,44,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Warehouse,15.0,23960.48,6.655688888888889,True,1810.0,5600.0
176,Saturday,45,Warehouse -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> Warehouse,16.0,24658.190000000002,6.849497222222223,True,1810.0,5600.0
177,Saturday,46,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> Warehouse,14.0,22461.83,6.239397222222223,True,1810.0,5600.0
178,Saturday,47,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,16.0,24845.31,6.9014750000000005,True,1810.0,5600.0
179,Saturday,48,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,14.0,22559.07,6.266408333333334,True,1810.0,5600.0
180,Saturday,49,Warehouse -> New World Birkenhead -> New World Milford -> New World Metro Shore City -> New World Devonport -> Warehouse,15.0,23369.97,6.4916583333333335,True,1810.0,5600.0
181,Saturday,50,Warehouse -> New World Victoria Park -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> Warehouse,14.0,22142.32,6.150644444444445,True,1810.0,5600.0
182,Saturday,51,Warehouse -> Four Square Britomart -> New World Victoria Park -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> Warehouse,16.0,24760.36,6.877877777777778,True,1810.0,5600.0
183,Saturday,52,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Shore City -> New World Victoria Park -> Four Square Eden Terrace -> Warehouse,16.0,24637.41,6.843725,True,1810.0,5600.0
184,Saturday,53,Warehouse -> New World Birkenhead -> Pak 'n Save Wairau Road -> New World Metro Shore City -> New World Devonport -> Warehouse,16.0,24337.07,6.760297222222222,True,1810.0,5600.0
185,Saturday,54,Warehouse -> New World Birkenhead -> Four Square Lancaster -> New World Devonport -> New World Metro Shore City -> Warehouse,12.0,20275.8,5.6321666666666665,True,1500.0,4200.0
186,Saturday,55,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Queen St -> Warehouse,10.0,17801.23,4.944786111111111,True,1190.0,4200.0
187,Saturday,56,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Queen St -> New World Mt Albert -> Warehouse,15.0,23362.57,6.489602777777778,True,1810.0,5600.0
188,Saturday,57,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Warehouse,13.0,21586.12,5.996144444444444,True,1500.0,4200.0
189,Saturday,58,Warehouse -> New World Birkenhead -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> Warehouse,15.0,23872.36,6.631211111111111,True,1810.0,5600.0
190,Saturday,59,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,15.0,23963.379999999997,6.656494444444443,True,1810.0,5600.0
191,Saturday,60,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Warehouse,15.0,24632.61,6.842391666666667,True,1810.0,5600.0
192,Saturday,61,Warehouse -> Four Square Onehunga -> New World Newmarket -> New World Metro Queen St -> New World Birkenhead -> New World Devonport -> Warehouse,15.0,23945.33,6.651480555555556,True,1810.0,5600.0
193,Saturday,62,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Remuera -> Warehouse,15.0,24641.010000000002,6.844725,True,1810.0,5600.0
194,Saturday,63,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Queen St -> New World Point Chevalier -> Warehouse,15.0,23592.12,6.553366666666666,True,1810.0,5600.0
195,Saturday,64,Warehouse -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> New World Devonport -> Warehouse,14.0,22283.83,6.189952777777778,True,1810.0,5600.0
196,Saturday,65,Warehouse -> Four Square Britomart -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> New World Devonport -> Warehouse,16.0,24580.36,6.827877777777778,True,1810.0,5600.0
197,Saturday,66,Warehouse -> Four Square Eden Terrace -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> New World Devonport -> Warehouse,16.0,24665.63,6.851563888888889,True,1810.0,5600.0
198,Saturday,67,Warehouse -> New World Birkenhead -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> Warehouse,12.0,20087.47,5.579852777777778,True,1500.0,4200.0
199,Saturday,68,Warehouse -> New World Birkenhead -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,14.0,22470.95,6.241930555555555,True,1810.0,5600.0
200,Saturday,69,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,12.0,20184.71,5.606863888888888,True,1500.0,4200.0
201,Saturday,70,Warehouse -> New World Birkenhead -> New World Devonport -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,23557.370000000003,6.54371388888889,True,1810.0,5600.0
202,Saturday,71,Warehouse -> New World Birkenhead -> New World Milford -> New World Devonport -> Warehouse,13.0,21135.3,5.870916666666666,True,1500.0,4200.0
203,Saturday,72,Warehouse -> New World Birkenhead -> Four Square Lancaster -> New World Milford -> New World Devonport -> Warehouse,15.0,23712.260000000002,6.586738888888889,True,1810.0,5600.0
204,Saturday,73,Warehouse -> New World Victoria Park -> New World Birkenhead -> New World Devonport -> Warehouse,12.0,19767.96,5.491099999999999,True,1500.0,4200.0
205,Saturday,74,Warehouse -> Four Square Britomart -> New World Victoria Park -> New World Birkenhead -> New World Devonport -> Warehouse,14.0,22386.0,6.218333333333334,True,1810.0,5600.0
206,Saturday,75,Warehouse -> New World Birkenhead -> New World Devonport -> New World Victoria Park -> Four Square Britomart -> Four Square Eden Terrace -> Warehouse,16.0,24839.97,6.899991666666667,True,1810.0,5600.0
207,Saturday,76,Warehouse -> New World Birkenhead -> New World Devonport -> New World Victoria Park -> Four Square Eden Terrace -> Warehouse,14.0,22263.05,6.184180555555556,True,1810.0,5600.0
208,Saturday,77,Warehouse -> New World Birkenhead -> Pak 'n Save Wairau Road -> New World Devonport -> Warehouse,14.0,22132.9,6.148027777777778,True,1810.0,5600.0
209,Saturday,78,Warehouse -> New World Birkenhead -> Four Square Lancaster -> Pak 'n Save Wairau Road -> New World Devonport -> Warehouse,16.0,24667.17,6.851991666666666,True,1810.0,5600.0
210,Saturday,79,Warehouse -> New World Birkenhead -> New World Metro Shore City -> Warehouse,6.0,11597.29,3.2214694444444447,False,708.72,2800.0
211,Saturday,80,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> Warehouse,8.0,14268.41,3.9634472222222223,False,871.96,2800.0
212,Saturday,81,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Mt Albert -> Warehouse,13.0,19829.75,5.508263888888889,True,1500.0,4200.0
213,Saturday,82,Warehouse -> New World Mt Roskill -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Mt Albert -> Warehouse,16.0,23111.19,6.419775,True,1810.0,5600.0
214,Saturday,83,Warehouse -> New World Birkenhead -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> New World Mt Albert -> Warehouse,15.0,22115.989999999998,6.143330555555555,True,1810.0,5600.0
215,Saturday,84,Warehouse -> New World Mt Albert -> Four Square Eden Terrace -> New World Metro Queen St -> New World Birkenhead -> New World Metro Shore City -> Warehouse,15.0,22141.8,6.1505,True,1810.0,5600.0
216,Saturday,85,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Warehouse,11.0,18053.3,5.014805555555555,True,1500.0,4200.0
217,Saturday,86,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> New World Point Chevalier -> Warehouse,16.0,23844.19,6.6233861111111105,True,1810.0,5600.0
218,Saturday,87,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Remuera -> New World Newmarket -> Warehouse,15.0,23006.809999999998,6.390780555555555,True,1810.0,5600.0
219,Saturday,88,Warehouse -> New World Newmarket -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> New World Metro Shore City -> Warehouse,15.0,22522.77,6.256325,True,1810.0,5600.0
220,Saturday,89,Warehouse -> New World Birkenhead -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> Warehouse,13.0,20339.54,5.649872222222222,True,1500.0,4200.0
221,Saturday,90,Warehouse -> New World Birkenhead -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,15.0,22716.8,6.310222222222222,True,1810.0,5600.0
222,Saturday,91,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,13.0,20430.559999999998,5.675155555555555,True,1500.0,4200.0
223,Saturday,92,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,15.0,23485.44,6.523733333333333,True,1810.0,5600.0
224,Saturday,93,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Warehouse,13.0,21099.79,5.861052777777778,True,1500.0,4200.0
225,Saturday,94,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Four Square Onehunga -> Warehouse,15.0,22902.39,6.361775,True,1810.0,5600.0
226,Saturday,95,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Four Square Remuera -> Warehouse,15.0,23476.11,6.521141666666667,True,1810.0,5600.0
227,Saturday,96,Warehouse -> New World Newmarket -> Four Square Ellerslie -> Four Square St Heliers -> New World Metro Queen St -> New World Birkenhead -> New World Metro Shore City -> Warehouse,15.0,24499.559999999998,6.805433333333332,True,1810.0,5600.0
228,Saturday,97,Warehouse -> Four Square Onehunga -> New World Newmarket -> New World Metro Queen St -> New World Birkenhead -> New World Metro Shore City -> Warehouse,13.0,20412.510000000002,5.670141666666667,True,1500.0,4200.0
229,Saturday,98,Warehouse -> Four Square Onehunga -> Four Square Remuera -> New World Newmarket -> New World Metro Queen St -> New World Birkenhead -> New World Metro Shore City -> Warehouse,15.0,23112.5,6.420138888888889,True,1810.0,5600.0
230,Saturday,99,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Remuera -> Warehouse,13.0,21108.19,5.863386111111111,True,1500.0,4200.0
231,Saturday,100,Warehouse -> New World Newmarket -> Four Square Remuera -> Four Square St Heliers -> New World Metro Queen St -> New World Birkenhead -> New World Metro Shore City -> Warehouse,15.0,24447.309999999998,6.790919444444444,True,1810.0,5600.0
232,Saturday,101,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> New World Point Chevalier -> Warehouse,13.0,20059.3,5.572027777777778,True,1500.0,4200.0
233,Saturday,102,Warehouse -> New World Birkenhead -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> New World Point Chevalier -> Warehouse,15.0,22345.54,6.2070944444444445,True,1810.0,5600.0
234,Saturday,103,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> Four Square Eden Terrace -> New World Point Chevalier -> Warehouse,15.0,22442.78,6.234105555555555,True,1810.0,5600.0
235,Saturday,104,Warehouse -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> New World Metro Shore City -> Warehouse,12.0,18751.010000000002,5.208613888888889,True,1500.0,4200.0
236,Saturday,105,Warehouse -> Four Square Britomart -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> New World Metro Shore City -> Warehouse,14.0,21047.54,5.846538888888889,True,1500.0,4200.0
237,Saturday,106,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Victoria Park -> Four Square Britomart -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,16.0,23467.15,6.5186527777777785,True,1810.0,5600.0
238,Saturday,107,Warehouse -> Four Square Eden Terrace -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> New World Metro Shore City -> Warehouse,14.0,21132.81,5.8702250000000005,True,1500.0,4200.0
239,Saturday,108,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Victoria Park -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,16.0,24510.83,6.808563888888889,True,1810.0,5600.0
240,Saturday,109,Warehouse -> New World Birkenhead -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> Warehouse,10.0,16554.65,4.598513888888889,True,1190.0,4200.0
241,Saturday,110,Warehouse -> New World Birkenhead -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,12.0,18938.13,5.2605916666666666,True,1500.0,4200.0
242,Saturday,111,Warehouse -> New World Birkenhead -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,22310.79,6.197441666666667,True,1810.0,5600.0
243,Saturday,112,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,10.0,16651.89,4.625525,True,1190.0,4200.0
244,Saturday,113,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,12.0,20024.55,5.562374999999999,True,1500.0,4200.0
245,Saturday,114,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Metro Queen St -> Four Square St Heliers -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,23362.89,6.489691666666666,True,1810.0,5600.0
246,Saturday,115,Warehouse -> New World Birkenhead -> New World Milford -> New World Metro Shore City -> Warehouse,11.0,17404.36,4.834544444444445,True,1190.0,4200.0
247,Saturday,116,Warehouse -> New World Birkenhead -> Four Square Lancaster -> New World Milford -> New World Metro Shore City -> Warehouse,13.0,19981.32,5.550366666666666,True,1500.0,4200.0
248,Saturday,117,Warehouse -> New World Birkenhead -> Four Square Torbay -> New World Milford -> New World Metro Shore City -> Warehouse,13.0,21816.510000000002,6.060141666666667,True,1810.0,5600.0
249,Saturday,118,Warehouse -> New World Victoria Park -> New World Birkenhead -> New World Metro Shore City -> Warehouse,10.0,16235.14,4.509761111111111,True,1190.0,4200.0
250,Saturday,119,Warehouse -> Four Square Britomart -> New World Victoria Park -> New World Birkenhead -> New World Metro Shore City -> Warehouse,12.0,18853.18,5.236994444444445,True,1500.0,4200.0
251,Saturday,120,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Victoria Park -> Four Square Britomart -> Four Square Eden Terrace -> Warehouse,14.0,21307.15,5.918652777777778,True,1500.0,4200.0
252,Saturday,121,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Victoria Park -> Four Square Britomart -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,16.0,24614.3,6.837305555555555,True,1810.0,5600.0
253,Saturday,122,Warehouse -> New World Birkenhead -> New World Metro Shore City -> New World Victoria Park -> Four Square Eden Terrace -> Warehouse,12.0,18730.23,5.202841666666666,True,1500.0,4200.0
254,Saturday,123,Warehouse -> New World Victoria Park -> New World Birkenhead -> New World Metro Shore City -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,22022.21,6.117280555555555,True,1810.0,5600.0
255,Saturday,124,Warehouse -> New World Birkenhead -> Pak 'n Save Wairau Road -> New World Metro Shore City -> Warehouse,12.0,18371.46,5.103183333333333,True,1500.0,4200.0
256,Saturday,125,Warehouse -> New World Birkenhead -> Four Square Lancaster -> Pak 'n Save Wairau Road -> New World Metro Shore City -> Warehouse,14.0,20905.73,5.8071472222222225,True,1500.0,4200.0
257,Saturday,126,Warehouse -> New World Birkenhead -> Pak 'n Save Wairau Road -> Four Square Torbay -> New World Metro Shore City -> Warehouse,14.0,22841.41,6.344836111111111,True,1810.0,5600.0
258,Saturday,127,Warehouse -> New World Birkenhead -> Four Square Lancaster -> New World Metro Shore City -> Warehouse,8.0,14328.14,3.9800388888888887,False,875.61,2800.0
259,Saturday,128,Warehouse -> New World Birkenhead -> New World Metro Queen St -> Warehouse,6.0,11216.89,3.1158027777777777,False,685.48,2800.0
260,Saturday,129,Warehouse -> New World Birkenhead -> New World Metro Queen St -> New World Mt Albert -> Warehouse,11.0,16778.23,4.660619444444444,True,1190.0,4200.0
261,Saturday,130,Warehouse -> New World Mt Roskill -> New World Birkenhead -> New World Metro Queen St -> New World Mt Albert -> Warehouse,14.0,20059.67,5.572130555555555,True,1500.0,4200.0
262,Saturday,131,Warehouse -> New World Mt Roskill -> Four Square Onehunga -> New World Metro Queen St -> New World Birkenhead -> New World Mt Albert -> Warehouse,16.0,22659.28,6.294244444444444,True,1810.0,5600.0
263,Saturday,132,Warehouse -> New World Birkenhead -> New World Metro Queen St -> New World Mt Albert -> New World New Lynn -> Warehouse,15.0,22060.21,6.127836111111111,True,1810.0,5600.0
264,Saturday,133,Warehouse -> New World Mt Albert -> New World Point Chevalier -> New World Birkenhead -> New World Metro Queen St -> Warehouse,16.0,22518.19,6.255052777777777,True,1810.0,5600.0
265,Saturday,134,Warehouse -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> New World Mt Albert -> Warehouse,15.0,21260.83,5.905786111111111,True,1500.0,4200.0
266,Saturday,135,Warehouse -> New World Birkenhead -> Four Square Britomart -> New World Metro Queen St -> New World Mt Albert -> Warehouse,13.0,19064.47,5.295686111111111,True,1500.0,4200.0
267,Saturday,136,Warehouse -> New World Mt Albert -> Four Square Eden Terrace -> New World Metro Queen St -> Four Square Britomart -> New World Birkenhead -> Warehouse,15.0,21377.440000000002,5.938177777777779,True,1500.0,4200.0
268,Saturday,137,Warehouse -> New World Mt Albert -> Four Square Eden Terrace -> New World Metro Queen St -> New World Birkenhead -> Warehouse,13.0,19090.28,5.302855555555555,True,1500.0,4200.0
269,Saturday,138,Warehouse -> New World Mt Albert -> Four Square Eden Terrace -> New World Metro Queen St -> New World Birkenhead -> Four Square Remuera -> Warehouse,15.0,22500.1,6.2500277777777775,True,1810.0,5600.0
270,Saturday,139,Warehouse -> New World Birkenhead -> New World Metro Queen St -> New World Newmarket -> Warehouse,9.0,15001.78,4.1671611111111115,True,1190.0,4200.0
271,Saturday,140,Warehouse -> New World Birkenhead -> New World Metro Queen St -> New World Newmarket -> New World Point Chevalier -> Warehouse,14.0,20792.67,5.775741666666666,True,1500.0,4200.0
272,Saturday,141,Warehouse -> New World Birkenhead -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> New World Point Chevalier -> Warehouse,16.0,23078.91,6.410808333333334,True,1810.0,5600.0
273,Saturday,142,Warehouse -> New World Birkenhead -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> New World Point Chevalier -> Warehouse,16.0,23169.93,6.436091666666667,True,1810.0,5600.0
274,Saturday,143,Warehouse -> New World Birkenhead -> New World Metro Queen St -> New World Remuera -> New World Newmarket -> Warehouse,13.0,19955.29,5.543136111111111,True,1500.0,4200.0
275,Saturday,144,Warehouse -> New World Birkenhead -> New World Metro Queen St -> New World Remuera -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,15.0,22332.55,6.203486111111111,True,1810.0,5600.0
276,Saturday,145,Warehouse -> New World Birkenhead -> New World Metro Queen St -> Four Square Ellerslie -> New World Remuera -> New World Newmarket -> Warehouse,15.0,22603.6,6.278777777777777,True,1810.0,5600.0
277,Saturday,146,Warehouse -> Four Square Onehunga -> New World Remuera -> New World Newmarket -> New World Metro Queen St -> New World Birkenhead -> Warehouse,15.0,21980.73,6.105758333333333,True,1810.0,5600.0
278,Saturday,147,Warehouse -> New World Birkenhead -> New World Metro Queen St -> New World Newmarket -> New World Remuera -> Four Square Remuera -> Warehouse,15.0,22435.88,6.2321888888888894,True,1810.0,5600.0
279,Saturday,148,Warehouse -> New World Newmarket -> New World Remuera -> Four Square St Heliers -> New World Metro Queen St -> New World Birkenhead -> Warehouse,15.0,23573.5,6.548194444444444,True,1810.0,5600.0
280,Saturday,149,Warehouse -> New World Newmarket -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> Warehouse,13.0,19471.25,5.408680555555556,True,1500.0,4200.0
281,Saturday,150,Warehouse -> New World Newmarket -> Four Square Britomart -> New World Metro Queen St -> New World Victoria Park -> New World Birkenhead -> Warehouse,15.0,21807.66,6.057683333333333,True,1810.0,5600.0
